location_id,management_professional_and_related,service,sales_and_office,farming_fishing_and_forestry,construction_extraction_maintenance_and_repair,production_transportation_and_material_moving,median_earnings_2010,unemployment
3764,32.3,12.45,26,1.6,15.6,12.05,30416.93969,0.048
3765,22.1,15.75,23.05,0.9,13.75,24.5,21110.66476,0.095
3766,27.45,16.95,22.75,3.05,10.15,19.65,26124.36159,0.095
3767,31.85,18.25,25.65,0.7,9.35,14.25,24453.08984,0.07
3768,24.8,17.55,20.2,1.55,10.6,25.3,25471.57238,0.08
3769,29.85,22.55,25.55,0.4,11.35,10.3,22586.06603,0.058
3770,46.95,12.35,25.15,1.15,6.8,7.65,41059.3708,0.061
3771,34.2,15.35,26.05,0.35,9.7,14.4,32015.43746,0.104
3772,26.45,19.65,20.9,1.6,16.75,14.7,27792.25207,0.07
3773,36.25,21.15,23.65,0.35,8.75,9.8,28309.64508,0.067
3774,37.3,22,21.95,0.25,8.95,9.55,24067.29778,0.078
3775,29.9,15.4,21.7,2.45,8.55,22.05,26384.02064,0.054
3776,19.25,17.6,24.3,3.05,10.9,24.9,18645.17016,0.069
3777,31.55,17.8,27.85,0.45,10.7,11.65,25968.38095,0.044
3778,24.55,20.55,25.7,0.4,11.8,17.15,24261.18064,0.086
3779,37.55,15.15,26.2,0.25,11.55,9.4,41365.44032,0.091
3780,32.85,18.35,25.95,1.2,9.7,12,27902.15937,0.086
3781,35.2,20.3,25.1,0.4,11.25,7.7,27556.85905,0.062
3782,26.85,16.6,20.65,0.95,12.8,22.1,22611.34889,0.06
3783,28.45,20.5,23,1.15,13.45,13.45,23955.77937,0.076
3784,42.1,14.85,27.45,0.3,8.05,7.25,41283.33302,0.089
3785,29.95,19.25,26.8,1.15,10.1,12.75,25956.64032,0.061
3786,25.75,18.05,24.9,1.9,14.2,15.25,22122.8873,0.072
3787,28.2,16.2,16.35,1.55,26.65,11.1,34383.1273,0.06
3788,26.4,17.6,21.6,6.9,11.3,16.2,17735.91905,0.159
3789,27.35,12.7,24.5,2.15,12.95,20.3,21118.48667,0.119
3790,23.3,12.9,19.85,2.65,10.35,30.85,26529.57937,0.069
3791,26.5,13.5,26.8,1.4,10.25,21.6,24258.90191,0.09
3792,28.6,18.45,25.8,0.35,8.55,18.2,27431.49588,0.085
3793,34.45,15.2,27.4,0.35,10.25,12.4,28039.19905,0.058
3794,22.95,19.25,26.75,1.25,8.85,21,22606.50572,0.066
3795,35.95,13.15,28.25,0.2,9.9,12.6,39739.65905,0.078
3796,34.25,16.2,25.15,0.35,8.2,15.95,29372.02921,0.064
3797,32.35,17.35,21.95,1.15,10.45,16.8,26989.04286,0.098
3798,26.25,13.75,23.2,0.35,9.15,27.35,26305.87429,0.073
3799,18.5,18.7,23.35,1.3,14.85,23.25,21730.49365,0.062
3800,35.25,13.9,28.15,0.4,11.3,11.05,30906.64,0.069
3801,39.85,17.95,26.05,0.15,6.4,9.7,26191.46984,0.084
3802,32.55,13.3,26.6,0.6,13.35,13.55,33625.23365,0.06
3803,27.5,15.95,27.85,0.65,10,18.05,24567.02953,0.095
3804,25.7,17.55,21.55,11.3,7.45,16.45,21733.37429,0.098
3805,24.5,17.65,27.6,0.5,13.1,16.7,26364.20921,0.079
3806,26.35,18,26.9,0.45,15.65,12.65,22215.29238,0.082
3807,24.35,12.3,20.2,1.05,9.8,32.25,19898.90318,0.098
3808,29.25,15.4,25.7,1,10.55,18.15,27093.95556,0.074
3809,28.7,20.45,24.25,4.05,11.9,10.65,25691.27556,0.097
3810,31.7,17.05,27.45,0.35,12.85,10.65,28860.88572,0.062
3811,31,15.6,23.15,0.45,13.75,16,29724.11048,0.05
3812,25.05,17,25.6,0.25,13.65,18.45,28341.58508,0.099
3813,39.4,16.4,25.6,0.25,10.35,8,38810.65397,0.05
3814,27.3,19.2,24.9,1.8,12.75,14.05,21676.51334,0.098
3815,28.2,17.15,28.45,0.7,10.95,14.45,28928.28254,0.046
3816,37.7,16.55,25.1,1.1,11.5,8,31857.9181,0.076
3817,41.05,16.35,25.4,0.45,7.6,9.15,30224.66667,0.058
3818,31.95,18.75,16.3,3.8,12.15,16.95,22881.54572,0.055
3819,28.05,15.65,27.9,1.1,8,19.3,25009.82127,0.053
3820,33.2,16.5,25.5,0.1,9.55,15.2,28902.48476,0.074
3821,29.3,15.25,21.25,3.95,11.65,18.5,25654.48222,0.07
3822,36.15,18.05,27,0.1,8.25,10.45,25394.30127,0.063
3823,39.55,15.2,28.4,0.25,7.9,8.7,33715.56032,0.041
3824,29.4,17.75,27.1,0.5,9.45,15.75,25466.47778,0.072
3825,21.7,19.25,25.65,3.7,13.2,16.45,22298.26318,0.077
3826,28.25,19.05,22.2,7.15,9.2,14.25,19990.19842,0.098
3827,25.3,16.7,22.7,0.8,17.1,17.5,22845.8654,0.091
3828,26.75,18.75,25.2,0.55,9.65,19.05,22289.21715,0.059
3829,20.5,20.5,20.9,1.25,18.05,18.8,24626.66095,0.101
3830,23.45,15.9,22.4,0.3,19.35,18.55,35123.26254,0.046
3831,38.65,17.6,25.05,0.2,9.85,8.6,27388.68381,0.071
3832,22.6,15.05,17.65,0,18.85,25.9,19795.14508,0.144
3833,26.75,20.1,19.3,1.5,12.05,20.3,22417.92191,0.129
3834,28.95,19.3,26.05,1.15,12.05,12.4,27512.23429,0.07
3835,28.8,15.5,26.1,0.7,13.15,15.65,25264.51778,0.078
3836,42.95,16.65,25.5,0.5,6.95,7.45,42816.60635,0.067
3837,25.75,15.7,24.1,2.2,15.5,16.75,26625.76603,0.076
3838,34.05,16.3,24.9,0.5,8.1,16.25,25298.71746,0.069
3839,31.85,14.95,18.45,5.5,12.9,16.4,23527.83651,0.096
3840,30.9,16.55,20.25,7.95,12.65,11.7,21133.90127,0.065
3841,27.35,17.7,25.15,1.55,10.25,18,27241.88667,0.076
3842,22.55,22.45,18.6,2.15,11.75,22.55,22757.77873,0.077
3843,21.7,17.65,24.3,1.15,14.6,20.6,25357.78,0.095
3844,23.7,18.1,22,2.8,9.65,23.75,22207.04508,0.075
3845,21.7,17.6,24.4,1.9,14.35,20.1,21749.43651,0.115
3846,29.25,18.65,21.65,11.35,6.7,12.35,23285.22349,0.07
3847,22.2,36.2,18.35,1.15,12.25,9.9,22259.42476,0.073
3848,31.3,18.2,22.1,6.65,9.25,12.55,25015.66921,0.077
3849,37,16.65,23.6,1.65,11.75,9.3,22075.42222,0.094
3850,25,17.6,23.5,0.9,12.75,20.2,25077.80476,0.096
3851,39.85,17.95,23.8,0.2,9.2,9.05,30490.95746,0.085
3852,32.1,15.45,25.65,1.7,11.95,13.15,29269.16826,0.087
3853,33.35,15.2,24.25,1.25,10.25,15.7,27624.60476,0.084
3854,30.8,14.3,24.95,1.1,10.45,18.45,29465.82953,0.066
3855,35.95,18.2,26.6,0.1,5.9,13.25,29237.83461,0.073
3856,44.85,10.6,28.8,0.95,7.9,6.95,29587.02222,0.049
3857,33.3,20.55,23.95,2.7,11.65,7.95,17021.49397,0.083
3858,29.35,14.75,24.8,0.85,14.9,15.35,31250.91334,0.064
3859,29.15,17.6,27.45,0.2,8.6,16.9,26799.59683,0.097
3860,36.9,18.6,23.2,0.4,9.25,11.75,13894.86413,0.06
3861,38.45,16.2,27.3,0.2,7.55,10.35,28503.21016,0.066
3862,21.6,25.4,23.45,5.9,11.85,11.8,20769.9873,0.102
3863,27,16.65,26.15,0.3,17.5,12.35,20847.44699,0.106
3864,21.8,14.15,24,0.5,12.35,27.15,25690.35238,0.117
3865,39.05,13.6,26.3,0.15,10.55,10.3,35035.56857,0.06
3866,25.05,18.25,25.35,1,15.65,14.7,24302.84191,0.057
3867,30.8,20.45,26.65,0.45,9.5,12.15,24587.28159,0.083
3868,37,14.45,23.4,0.9,8.9,15.45,36213.44127,0.053
3869,26.4,17.8,26.1,0,13.35,16.35,22194.14413,0.083
3870,27.1,18.6,21.3,1.2,7.55,24.25,21228.51016,0.081
3871,26.25,16.85,21.45,1.55,10.15,23.75,22646.8981,0.087
3872,28.75,19.3,24.2,0.55,8.8,18.4,24273.19778,0.085
3873,27.3,17,24.75,1.35,15.65,13.95,25599.57937,0.064
3874,23.9,22.3,19.45,1.05,16.5,16.8,23390.05334,0.111
3875,20.65,16.45,20.65,0.6,17.2,24.45,22859.07175,0.084
3876,27.8,22.1,29.8,0.35,12.4,7.55,23502.00953,0.102
3877,23.75,12.85,23.75,0.2,9.3,30.1,25181.53905,0.08
3878,30.2,18,24.65,0.85,9.5,16.8,26375.56318,0.073
3879,24.95,17.8,21.6,1.45,11.85,22.35,21511.12921,0.067
3880,28.2,19.4,22.05,0.95,12.25,17.1,25099.15492,0.097
3881,31.9,15.7,25.45,0.7,12.25,14.05,35441.87969,0.084
3882,33.25,16.55,24.85,0.2,12.2,13,29063.80762,0.068
3883,30.5,16.1,24,1.95,9.8,17.7,22067.92254,0.059
3884,36.3,13.9,27.65,0.9,9.4,11.85,33301.24794,0.079
3885,23.35,12.8,24.25,2.15,13.85,23.55,23657.75175,0.102
3886,48.8,14.9,22.2,0.95,6.15,6.9,20281.21461,0.06
3887,25.25,15.45,22.4,1.65,13.05,22.15,23918.09397,0.07
3888,30.9,16.1,25.1,0.8,8.9,18.2,29619.0381,0.08
3889,25.75,17.2,23.95,0.55,14.25,18.25,24643.40095,0.069
3890,32.45,25.65,20.35,0.95,10.4,10.25,23035.9981,0.071
3891,31.15,17.65,25.45,0.4,9.9,15.4,27142.80191,0.079
3892,25.5,16.95,24.7,0.5,15.75,16.7,18783.00603,0.114
3893,31.5,16.8,28.45,0.45,12.4,10.4,22903.62349,0.09
3894,27.45,14.55,20.1,1.1,13,23.8,23916.05429,0.076
3895,28.5,27.05,24.95,1.2,10.05,8.25,30998.84032,0.063
3896,24.55,15.1,19.95,2,10.45,28.05,21397.26127,0.092
3897,32.35,20.2,23.8,2.95,9.55,11.1,22633.18699,0.153
3898,38.95,15.05,27.65,0.2,8.25,9.9,29669.3454,0.053
3899,17.05,10.5,21.35,0.3,13.45,37.3,21801.95556,0.118
3900,28.5,16.95,23.15,4.5,12.65,14.25,16904.53524,0.075
3901,19.9,15.7,23.4,1.05,12.9,27.1,24918.36159,0.073
3902,21.15,15.75,19.35,0.85,13.85,29.05,21315.4873,0.104
3903,24.25,18.5,22.05,1.55,15.4,18.3,22637.27842,0.05
3904,25.25,17.55,20.95,1.8,16.75,17.65,23431.11048,0.069
3905,27.15,14.2,21.65,1.05,9.15,26.8,28835.72254,0.056
3906,24.5,13.3,18.5,2.75,8.7,32.3,17794.80889,0.165
3907,42.55,12.85,26.75,0,6.8,11.05,41826.5727,0.085
3908,33.25,15.95,24.9,0.8,8.3,16.8,22444.53873,0.069
3909,28.4,17.45,25.1,1.35,7.85,19.8,25488.92286,0.094
3910,25.05,19.85,25.45,1.3,14,14.35,21609.92635,0.09
3911,26.6,16.6,20.2,2.25,8.45,25.95,29000.82286,0.076
3912,33.1,16.05,26.1,0.4,9.25,15.15,30088.0073,0.065
3913,42.9,16.2,25.4,0.2,6.45,8.85,36512.6073,0.078
3914,24.5,22.8,20,1.9,9.35,21.5,22455.18476,0.081
3915,26.75,15.75,23.55,0.95,9.75,23.25,24241.62953,0.116
3916,48.6,12.35,25.8,0.1,6.25,6.9,48042.67588,0.073
3917,50.6,16.35,22.55,0.1,4.65,5.75,42931.72635,0.073
3918,34.6,18.35,29.75,0.1,9.2,8,31062.72349,0.074
3919,31.6,18.85,24.7,1.55,8.95,14.35,23072.49524,0.03
3920,29.1,17.7,26.6,1.05,11.85,13.6,25941.62572,0.089
3921,25.9,16.8,23.9,1.3,10.45,21.7,21724.60064,0.136
3922,26.15,17.3,20.45,0.45,9.8,25.85,24996.86349,0.075
3923,57.55,13.6,22.15,0.1,2.05,4.65,46965.57207,0.077
3924,24.55,21.35,20.95,1.85,12,19.3,21047.41619,0.055
3925,25.65,14.75,26.5,0.1,18.85,14.05,25659.18603,0.091
3926,32.15,21.05,23.7,2.45,11.4,9.25,19010.35048,0.071
3927,28.15,15,19,2.4,9.65,25.85,27807.6727,0.054
3928,58.45,10.55,21.95,0.1,4.5,4.5,52432.81683,0.05
3929,28.45,18.45,23.75,0.55,9.05,19.75,25800.16064,0.082
3930,25.7,19.7,20.45,0.4,16.2,17.55,22480.84159,0.104
3931,20.95,15.75,24.65,4.05,11.15,23.5,21229.68,0.078
3932,23.7,15.75,21.6,2.7,11.15,25,21898.03651,0.075
3933,26.45,20.25,24.5,1.15,9.75,17.95,18791.54635,0.07
3934,32.45,16.75,24.75,0.3,10.95,14.85,23901.16508,0.066
3935,30.05,14.7,20.05,3.1,10.4,21.75,23503.57429,0.078
3936,25.3,19.9,22.95,4.3,12.8,14.8,25154.25588,0.075
3937,25.4,15.25,19.15,2.95,21,16.25,24938.36857,0.118
3938,28,17.85,26.25,0.85,14.95,12.05,26291.76159,0.081
3939,24.2,12.1,20.1,2.9,9.25,31.35,21148.39111,0.124
3940,30.5,17.55,21.9,1.5,11.35,17.25,18892.95461,0.074
3941,27.1,15.6,25.55,0.5,7.95,23.3,24595.67175,0.073
3942,28,14.6,25,0.6,16.2,15.5,29982.41461,0.079
3943,29.8,23.2,23.4,2.55,9.4,11.6,18904.49619,0.103
3944,28.45,19.45,29.2,0.95,9.7,12.2,20847.75302,0.094
3945,28.55,22.2,22.8,0.9,6.9,18.7,22257.1054,0.088
3946,27.55,14.9,26.95,0.5,11.45,18.6,25896.27111,0.076
3947,48.55,13.85,21.8,0.3,7,8.45,42949.45651,0.084
3948,28.6,17.55,24.9,0.3,16.85,11.85,34137.02445,0.059
3949,29.5,15.45,26.25,0.4,9.35,19.05,27425.66,0.07
3950,30.55,19.7,26.5,0.35,7.7,15.15,26413.46699,0.068
3951,46.85,15.75,21.35,0.45,6.55,9.1,35072.42921,0.045
3952,24.95,13.85,16.6,2,8.8,33.75,21211.89238,0.095
3953,27.7,24.45,22.7,5,5.25,14.9,20110.94064,0.109
3954,20.1,21.3,16.35,14.45,19.1,8.65,19650.8873,0.092
3955,28.6,14.65,22.4,3.7,9.85,20.75,24249.5873,0.06
3956,24.4,18.3,19.65,1.5,9.7,26.45,24637.82984,0.083
3957,30,18.5,24.55,0.35,12.25,14.35,26326.94381,0.107
3958,31.8,17.7,28.4,1.25,10.5,10.35,28021.0781,0.086
3959,23.35,21.75,20.65,1.45,14.35,18.45,24566.92921,0.062
3960,56.3,12.9,20.15,0.1,6.15,4.4,50388.31556,0.042
3961,31.45,20.7,23.95,2.85,10.95,10.15,20411.34889,0.158
3962,25.85,17.65,24.9,0.4,11.25,19.9,27466.8508,0.122
3963,33.2,16.45,22.45,1.05,11.95,14.9,33491.14064,0.053
3964,32.45,18.1,24.75,0.4,7.85,16.5,25711.37016,0.082
3965,24.1,20,20,3.55,13.1,19.25,22538.90095,0.091
3966,25.95,15.4,22.25,1.4,10.7,24.3,27004.63556,0.076
3967,27.9,14,26.45,0.4,13.2,18.1,28778.64603,0.064
3968,40.55,15.85,26.05,0.35,7.95,9.25,35811.84286,0.07
3969,27.1,17.3,24,0.6,9.3,21.7,22727.91651,0.081
3970,23.4,13.95,22.55,2.35,15.4,22.4,22648.49778,0.099
3971,23.35,12.1,27.7,0.75,16.1,20.1,25281.9708,0.101
3972,27,18.1,19.95,7.95,10,17.05,23039.01556,0.058
3973,25.85,17.3,23.55,3.5,9,20.75,21024.94445,0.065
3974,22.8,12.6,27.75,2.05,8.75,26.1,26062.49461,0.08
3975,30.05,16.65,23.45,0.75,16.75,12.3,31896.68667,0.071
3976,34.1,18.75,21.75,0.95,8.1,16.35,22880.66667,0.051
3977,32.1,17.7,26.25,0.3,10.35,13.4,32652.56921,0.089
3978,35.65,14.65,21.65,0.3,12.15,15.65,31162.55969,0.064
3979,30.2,16.75,23.3,1.45,9.9,18.35,26775.12476,0.04
3980,28.25,20.15,23.7,2.95,11.05,13.85,22953.33651,0.117
3981,23,18.15,21.8,1.3,12.35,23.45,24113.21937,0.093
3982,33.2,15.2,23.85,4.1,9.75,13.9,21343.6908,0.063
3983,23.5,13.2,23.05,0.55,13.5,26.25,23088.70699,0.097
3984,26.55,18,24.35,0.85,7.95,22.3,24888.07207,0.088
3985,22.95,17.2,21.75,0.9,13,24.3,23590.34794,0.079
3986,33.3,19.2,25.4,0.15,7.5,14.5,28785.17429,0.112
3987,34.4,14.6,27.8,0.1,9.85,13.25,31082.31207,0.066
3988,30.25,24.45,24.45,1.05,7.7,12,19808.17651,0.067
3989,25.3,13.55,23.45,2.6,20.45,14.65,29043.92064,0.057
3990,24.4,17.3,18.85,0.75,11.6,27.15,27313.36794,0.071
3991,31.1,16.75,24.9,2.85,9.85,14.6,26270.01842,0.085
3992,28.7,22.9,25,0.25,13,10.2,24824.85334,0.086
3993,26.25,17.1,25.6,0.65,13.85,16.55,24453.28,0.07
3994,26.9,12.85,26.85,0.8,13.65,19,30597.11778,0.078
3995,44.65,14.7,26.2,0.15,4.95,9.35,35493.43842,0.053
3996,28.5,19.25,21.55,1,12.55,17.2,23563.54635,0.068
3997,37.1,15.6,26.05,3,8.3,9.85,33633.99746,0.09
3998,30.75,20.6,25,1.75,13.35,8.5,26028.42381,0.106
3999,35.15,16.9,27.75,0.2,10.6,9.4,31644.46381,0.071
4000,25.9,18,24.9,0.15,12.45,18.65,21711.64191,0.08
4001,24.35,18.05,21.2,4.5,11.05,20.85,22421.86889,0.077
4002,29.55,23.1,21.95,2,9.9,13.55,22613.06794,0.102
4003,22.15,18.2,21.9,1.05,17.15,19.45,23947.41461,0.092
4004,21.55,13.05,20.3,1.7,12.9,30.45,22197.79492,0.085
4005,28.85,14.7,22.8,2.4,12.5,18.8,27942.65524,0.053
4006,30.85,18,27.35,0.45,11.45,11.9,25126.72095,0.063
4007,36.65,16.65,27.75,0.1,7.6,11.2,34529.24,0.106
4008,33.1,15.05,27.7,0.2,7.8,16.15,31424.44159,0.064
4009,19.1,16.7,22.45,2.2,11.75,27.85,20652.78064,0.143
4010,57.8,14.2,18.6,0.05,4.8,4.55,50505.50318,0.046
4011,27.25,15.45,18.45,3.35,10.05,25.4,25277.65334,0.071
4012,22.9,13.75,25.35,0.6,5.95,31.6,22211.23111,0.124
4013,32.3,20.15,25,0.75,10.35,11.4,24167.63429,0.063
4014,31.3,16.9,22.9,1.95,10.2,16.8,31210.22476,0.054
4015,24.9,21.5,27.9,0.95,18.65,6.1,20153.12254,0.062
4016,27.7,16.5,23,0.8,10,21.95,25522.52953,0.094
4017,33.25,20.05,24.45,3.25,7.75,11.2,21647.60635,0.095
4018,19.15,16.8,16.4,17.35,18.4,11.9,20532.29143,0.092
4019,23.95,18.15,20.25,0.75,19.3,17.65,27269.38222,0.073
4020,33.75,19.6,21.85,1.3,13.65,9.9,24385.72191,0.066
4021,23.75,18.25,20.15,3.85,14.25,19.8,22948.94381,0.062
4022,26.2,17.7,19.55,0.3,11.8,24.45,24729.45016,0.14
4023,24.2,17.15,25.95,1.25,14.2,17.3,21698.15143,0.083
4024,30.65,15.9,27.3,0.55,10.3,15.3,26001.94318,0.068
4025,55.8,14.35,19.8,0.1,5.9,4.05,45129.76889,0.051
4026,33,19.75,26.75,0.95,11.45,8.1,29984.24064,0.116
4027,26.2,24.85,22.8,0.6,15.4,10.1,25923.70127,0.094
4028,22.3,17.25,17.05,13.65,10.5,19.25,24347.10794,0.082
4029,29,14.1,22.5,1.7,18.8,13.9,26320.21778,0.046
4030,38.15,18.8,26.45,0.4,5.4,10.8,22270.16032,0.078
4031,34.35,19.05,25.6,0.4,7.8,12.75,27168.07905,0.086
4032,43.4,12.8,26.6,0.35,6.95,9.85,41267.92476,0.053
4033,26.45,20.5,26.9,2.95,9.95,13.25,21971.57397,0.104
4034,31.8,21.85,26.6,0.4,11.9,7.35,26543.50762,0.079
4035,22.9,20.35,20.55,0.35,13.8,22.15,29786.02032,0.094
4036,30.1,19.15,21.55,2.7,7.1,19.35,19694.04286,0.104
4037,23.1,19.15,21.2,1.95,11.95,22.7,25673.92794,0.087
4038,31.65,19.2,28.6,0.95,8.85,10.75,21080.89143,0.055
4039,41.6,13.45,26.5,0.4,7.65,10.35,39585.27429,0.052
4040,32.6,14.85,26.05,0.3,12.35,13.85,25601.11016,0.08
4041,51,13.55,22.25,0.1,6.1,6.95,40431.08127,0.053
4042,24.85,23.35,21.65,1.55,12.15,16.35,24218.17556,0.081
4043,25.75,16.35,24.05,0.45,15.55,17.85,28000.50508,0.074
4044,26.75,22.2,24.35,0.15,10.7,15.85,24398.16476,0.096
4045,20.8,19.65,17,1.6,16.55,24.3,19581.70476,0.089
4046,27.8,16.15,26.45,0.1,15.35,14.15,30859.99715,0.074
4047,33.75,17.1,28.5,0.1,11.4,9.15,35055.42794,0.103
4048,30,15.2,23.95,1.95,11.35,17.6,20696.50318,0.073
4049,25.55,15.75,22,1.15,9.3,26.25,21582.38032,0.137
4050,21.3,21,23.5,1.35,9.8,23,18909.37429,0.122
4051,22.15,24.25,25.6,1.1,10.55,16.4,16361.99619,0.126
4052,43.25,18.8,22.65,1,6.95,7.35,17088.99397,0.044
4053,43.85,14,23.9,0.2,7.2,10.9,30273.56381,0.062
4054,39.5,14.1,28.2,0.1,8.6,9.5,36425.37175,0.06
4055,27.75,18,23.15,0.7,11.45,18.9,23748.97429,0.067
4056,28.1,22.6,21,1.35,12.85,14.1,22073.97238,0.061
4057,22.85,14.1,20.7,1.15,12.9,28.3,24166.69175,0.071
4058,35.45,15.65,28.8,0.1,8.35,11.7,29249.71302,0.068
4059,17.65,27.35,21.6,1.25,16.25,15.95,21495.32159,0.086
4060,28.2,18.45,25.75,1.85,8.7,17,22969.07461,0.063
4061,25.3,15,23.3,1.35,14.6,20.45,24292.58699,0.064
4062,33.3,16.2,26.05,0.75,7.1,16.65,27351.98318,0.065
4063,21.5,16.85,26.55,2.1,9.6,23.45,22321.77111,0.109
4064,29.9,14.15,28.05,1.3,12.2,14.35,28134.09397,0.061
4065,24.25,17.05,19.5,0.8,11.85,26.5,22429.72286,0.174
4066,28.4,19,21.5,1.5,12.7,16.9,25647.41746,0.055
4067,31.85,14.65,26.95,0.25,13.4,12.9,32066.95492,0.068
4068,38.45,13.25,28.45,0.1,8.8,10.85,30682.15683,0.053
4069,25.1,12,23.65,2.55,9.75,26.9,24492.10349,0.075
4070,28.8,19.05,22.95,3.25,9.85,16.05,23295.15048,0.092
4071,26.1,17.05,22.05,0.95,9.1,24.7,25525.87397,0.068
4072,31.35,14.95,24.65,1.45,6.95,20.55,22057.86794,0.054
4073,41.3,14.25,24.75,0.25,7.3,12.15,37004.03905,0.063
4074,26.85,16.05,20.9,4,12.05,20.15,20031.42286,0.099
4075,38.5,15.6,28.6,0.1,7.6,9.55,27648.14603,0.063
